year,spatial_unit,age,nat,sex,n_jan,births,hist_imm_nat_n,hist_imm_int_n,hist_imm_sub_n,hist_emi_sub_n
2024,2,43,ch,f,904,0,15,1,31,30
2024,2,44,ch,f,884,0,5,0,24,20
2024,2,45,ch,f,922,0,13,1,19,18
2024,2,46,ch,f,787,0,6,2,14,18
2024,2,47,ch,f,860,0,10,1,13,20
2024,2,48,ch,f,910,0,10,2,17,20
2024,2,49,ch,f,841,0,10,1,16,9
2024,2,50,ch,f,843,0,12,1,16,14
2024,2,51,ch,f,844,0,7,0,14,9
2024,2,52,ch,f,895,0,10,3,19,17
2024,2,53,ch,f,988,0,10,0,19,31
2024,2,54,ch,f,1032,0,13,3,13,20
2024,2,55,ch,f,962,0,7,1,22,20
2024,2,56,ch,f,1083,0,13,0,13,18
2024,2,57,ch,f,1059,0,16,2,16,22
2024,2,58,ch,f,1094,0,9,0,27,24
2024,2,59,ch,f,1068,0,9,1,19,24
2024,2,60,ch,f,1134,0,6,0,19,19
2024,2,61,ch,f,1091,0,15,1,15,16
2024,2,62,ch,f,1080,0,5,1,19,16
2024,2,63,ch,f,1039,0,12,1,16,16
2024,2,64,ch,f,953,0,4,1,12,16
2024,2,65,ch,f,999,0,5,0,12,15
2024,2,66,ch,f,952,0,13,1,14,21
2024,2,67,ch,f,875,0,7,0,16,17
2024,2,68,ch,f,899,0,5,1,12,11
2024,2,69,ch,f,900,0,3,0,13,13
2024,2,70,ch,f,835,0,0,2,10,10
2024,2,71,ch,f,847,0,4,0,11,13
2024,2,72,ch,f,800,0,5,1,16,10
2024,2,73,ch,f,774,0,3,1,12,9
2024,2,74,ch,f,786,0,2,1,6,13
2024,2,75,ch,f,783,0,1,0,10,5
2024,2,76,ch,f,756,0,3,1,7,9
2024,2,77,ch,f,781,0,4,0,12,9
2024,2,78,ch,f,691,0,3,0,10,4
2024,2,79,ch,f,704,0,0,0,8,6
2024,2,80,ch,f,664,0,0,0,5,6
2024,2,81,ch,f,696,0,3,1,8,5
2024,2,82,ch,f,598,0,2,0,7,8
2024,2,83,ch,f,532,0,1,0,8,8
2024,2,84,ch,f,434,0,0,0,3,9
2024,2,85,ch,f,414,0,1,0,3,10
2024,2,86,ch,f,388,0,1,0,2,8
2024,2,87,ch,f,363,0,0,0,2,2
2024,2,88,ch,f,342,0,3,0,3,9
2024,2,89,ch,f,256,0,1,0,5,3
2024,2,90,ch,f,276,0,0,0,7,2
2024,2,91,ch,f,220,0,1,0,5,3
2024,2,92,ch,f,218,0,0,0,3,4
2024,2,93,ch,f,163,0,1,0,3,1
2024,2,94,ch,f,107,0,0,0,2,2
2024,2,95,ch,f,98,0,0,0,0,1
2024,2,96,ch,f,79,0,0,0,0,0
2024,2,97,ch,f,57,0,0,0,1,1
2024,2,98,ch,f,41,0,0,0,1,0
2024,2,99,ch,f,28,0,0,0,0,0
2024,2,100,ch,f,26,0,0,0,0,0
2024,2,0,int,m,0,313,7,5,8,10
2024,2,1,int,m,304,0,7,14,16,15
2024,2,2,int,m,389,0,10,15,22,21
2024,2,3,int,m,411,0,6,10,21,29
2024,2,4,int,m,419,0,8,9,18,21
2024,2,5,int,m,406,0,11,9,14,14
2024,2,6,int,m,394,0,4,11,21,16
2024,2,7,int,m,398,0,6,9,10,13
2024,2,8,int,m,428,0,2,9,14,10
2024,2,9,int,m,406,0,1,6,16,16
2024,2,10,int,m,405,0,4,6,9,16
2024,2,11,int,m,370,0,5,8,14,14
2024,2,12,int,m,392,0,4,11,13,12
2024,2,13,int,m,349,0,5,11,11,7
2024,2,14,int,m,356,0,6,14,14,15
2024,2,15,int,m,332,0,5,13,9,10
2024,2,16,int,m,361,0,2,23,16,16
2024,2,17,int,m,352,0,2,25,23,32
2024,2,18,int,m,415,0,5,22,64,124
2024,2,19,int,m,386,0,6,19,23,34
2024,2,20,int,m,341,0,6,25,31,37
2024,2,21,int,m,298,0,10,23,24,20
2024,2,22,int,m,323,0,15,38,27,24
2024,2,23,int,m,326,0,22,49,42,46
2024,2,24,int,m,386,0,20,54,50,41
2024,2,25,int,m,376,0,33,48,63,52
2024,2,26,int,m,457,0,31,56,71,67
2024,2,27,int,m,486,0,29,48,68,59
2024,2,28,int,m,546,0,48,44,71,68
2024,2,29,int,m,516,0,36,51,77,71
2024,2,30,int,m,553,0,40,52,70,64
2024,2,31,int,m,589,0,42,41,78,77
2024,2,32,int,m,629,0,38,34,52,61
2024,2,33,int,m,687,0,44,36,54,56
2024,2,34,int,m,725,0,32,36,74,80
2024,2,35,int,m,697,0,43,36,57,50
2024,2,36,int,m,699,0,39,42,53,51
2024,2,37,int,m,721,0,28,37,62,53
2024,2,38,int,m,698,0,35,38,32,36
2024,2,39,int,m,696,0,41,17,46,47
2024,2,40,int,m,742,0,28,26,39,43
2024,2,41,int,m,720,0,27,20,51,39
2024,2,42,int,m,745,0,29,28,36,41
2024,2,43,int,m,684,0,13,27,39,36
2024,2,44,int,m,675,0,14,24,46,35
2024,2,45,int,m,645,0,21,25,40,45
2024,2,46,int,m,645,0,21,13,34,34
2024,2,47,int,m,614,0,18,17,28,30
2024,2,48,int,m,596,0,16,14,25,33
2024,2,49,int,m,552,0,20,25,32,34
2024,2,50,int,m,544,0,14,18,26,21
2024,2,51,int,m,517,0,17,10,20,17
2024,2,52,int,m,534,0,13,11,20,25
2024,2,53,int,m,489,0,13,13,18,13
2024,2,54,int,m,482,0,10,13,22,19
2024,2,55,int,m,457,0,16,9,14,13
2024,2,56,int,m,498,0,13,16,19,16
2024,2,57,int,m,464,0,8,10,23,16
2024,2,58,int,m,417,0,8,12,15,15
2024,2,59,int,m,441,0,8,6,6,4
2024,2,60,int,m,426,0,3,5,11,11
2024,2,61,int,m,397,0,3,5,7,11
2024,2,62,int,m,355,0,0,3,6,18
2024,2,63,int,m,330,0,2,3,6,8
2024,2,64,int,m,303,0,4,5,8,7
2024,2,65,int,m,252,0,8,2,7,4
2024,2,66,int,m,238,0,4,2,11,7
2024,2,67,int,m,187,0,0,0,6,3
2024,2,68,int,m,209,0,0,4,3,3
2024,2,69,int,m,177,0,2,0,5,3
2024,2,70,int,m,188,0,2,0,3,6
2024,2,71,int,m,137,0,2,0,2,2
2024,2,72,int,m,144,0,1,0,5,2
2024,2,73,int,m,139,0,0,1,1,1
2024,2,74,int,m,154,0,0,0,3,1
2024,2,75,int,m,123,0,0,1,1,1
2024,2,76,int,m,136,0,1,1,1,0
2024,2,77,int,m,114,0,0,0,1,1
2024,2,78,int,m,93,0,1,0,2,2
2024,2,79,int,m,92,0,0,0,0,2
2024,2,80,int,m,97,0,0,0,2,1
2024,2,81,int,m,96,0,0,0,3,2
2024,2,82,int,m,81,0,0,0,0,1
2024,2,83,int,m,62,0,0,1,0,0
2024,2,84,int,m,84,0,0,0,0,1
2024,2,85,int,m,70,0,0,0,0,3
2024,2,86,int,m,56,0,1,0,0,2
2024,2,87,int,m,51,0,0,0,0,0
2024,2,88,int,m,40,0,0,1,0,0
2024,2,89,int,m,29,0,0,0,2,1
2024,2,90,int,m,21,0,0,0,0,1
2024,2,91,int,m,14,0,0,0,0,0
2024,2,92,int,m,8,0,0,0,0,0
2024,2,93,int,m,5,0,0,0,0,0
2024,2,94,int,m,2,0,0,0,0,0
2024,2,95,int,m,6,0,0,0,1,0
2024,2,96,int,m,2,0,0,0,0,0
2024,2,97,int,m,0,0,0,0,0,0
2024,2,98,int,m,0,0,0,0,0,0
2024,2,99,int,m,0,0,0,0,0,0
2024,2,100,int,m,0,0,0,0,0,0
2024,2,0,int,f,0,319,5,9,13,12
2024,2,1,int,f,286,0,12,11,20,19
2024,2,2,int,f,350,0,6,13,17,21
2024,2,3,int,f,382,0,3,15,19,16
2024,2,4,int,f,402,0,8,13,17,22
2024,2,5,int,f,387,0,6,11,14,19
2024,2,6,int,f,375,0,2,10,16,12
2024,2,7,int,f,375,0,3,19,10,15
2024,2,8,int,f,400,0,4,10,14,17
2024,2,9,int,f,357,0,6,6,8,11
2024,2,10,int,f,354,0,6,8,5,8
2024,2,11,int,f,369,0,3,10,13,15
2024,2,12,int,f,366,0,3,5,6,9
2024,2,13,int,f,348,0,3,5,10,15
2024,2,14,int,f,335,0,4,10,11,6
2024,2,15,int,f,317,0,3,11,12,10
2024,2,16,int,f,304,0,5,7,10,9
2024,2,17,int,f,303,0,2,5,10,7
2024,2,18,int,f,262,0,2,6,10,12
2024,2,19,int,f,294,0,4,20,12,11
2024,2,20,int,f,278,0,17,25,23,24
2024,2,21,int,f,257,0,9,17,16,23
2024,2,22,int,f,254,0,13,28,34,32
2024,2,23,int,f,298,0,12,33,45,38
2024,2,24,int,f,328,0,22,48,32,47
2024,2,25,int,f,361,0,25,35,30,23
2024,2,26,int,f,386,0,27,54,47,50
2024,2,27,int,f,402,0,25,37,48,31
2024,2,28,int,f,472,0,25,41,43,47
2024,2,29,int,f,495,0,31,41,61,44
2024,2,30,int,f,502,0,34,36,43,46
2024,2,31,int,f,501,0,20,40,28,40
2024,2,32,int,f,595,0,25,39,39,47
2024,2,33,int,f,600,0,26,28,38,40
2024,2,34,int,f,635,0,26,42,31,37
2024,2,35,int,f,603,0,24,18,31,36
2024,2,36,int,f,645,0,18,33,37,26
2024,2,37,int,f,645,0,19,18,30,31
2024,2,38,int,f,637,0,25,18,26,31
2024,2,39,int,f,619,0,13,14,27,21
2024,2,40,int,f,625,0,17,17,28,18
2024,2,41,int,f,639,0,15,11,27,25
2024,2,42,int,f,629,0,10,17,28,23
2024,2,43,int,f,604,0,12,11,19,22
2024,2,44,int,f,603,0,11,19,22,22
2024,2,45,int,f,506,0,16,14,13,16
2024,2,46,int,f,575,0,11,11,23,27
2024,2,47,int,f,536,0,7,13,18,15
2024,2,48,int,f,490,0,4,15,18,11
2024,2,49,int,f,491,0,11,8,19,17
2024,2,50,int,f,502,0,7,13,12,9
2024,2,51,int,f,443,0,4,13,16,10
2024,2,52,int,f,448,0,11,9,7,14
2024,2,53,int,f,431,0,5,9,20,15
2024,2,54,int,f,411,0,8,8,15,14
2024,2,55,int,f,395,0,9,10,11,7
2024,2,56,int,f,401,0,7,6,8,12
2024,2,57,int,f,385,0,5,4,11,13
2024,2,58,int,f,338,0,6,7,9,12
2024,2,59,int,f,347,0,4,7,6,5
2024,2,60,int,f,367,0,2,4,9,8
2024,2,61,int,f,312,0,1,5,9,14
2024,2,62,int,f,295,0,5,1,7,11
2024,2,63,int,f,257,0,2,2,4,4
2024,2,64,int,f,271,0,4,0,10,5
2024,2,65,int,f,226,0,0,2,4,3
2024,2,66,int,f,211,0,1,0,6,7
2024,2,67,int,f,179,0,1,0,6,3
2024,2,68,int,f,172,0,0,0,1,3
2024,2,69,int,f,183,0,1,3,5,4
2024,2,70,int,f,179,0,2,0,1,1
2024,2,71,int,f,161,0,2,0,1,1
2024,2,72,int,f,156,0,0,1,1,3
2024,2,73,int,f,162,0,1,0,0,0
2024,2,74,int,f,140,0,1,0,0,0
2024,2,75,int,f,137,0,0,3,1,3
2024,2,76,int,f,124,0,1,0,3,0
2024,2,77,int,f,80,0,1,2,0,0
2024,2,78,int,f,108,0,0,2,2,2
2024,2,79,int,f,74,0,0,1,1,0
2024,2,80,int,f,84,0,1,1,1,1
2024,2,81,int,f,69,0,0,2,1,0
2024,2,82,int,f,84,0,0,0,0,1
2024,2,83,int,f,64,0,0,0,0,1
2024,2,84,int,f,73,0,1,0,1,1
2024,2,85,int,f,78,0,2,0,3,4
2024,2,86,int,f,49,0,0,1,0,0
2024,2,87,int,f,48,0,0,1,1,2
2024,2,88,int,f,26,0,0,0,0,1
2024,2,89,int,f,31,0,0,0,0,0
2024,2,90,int,f,22,0,0,0,0,0
2024,2,91,int,f,20,0,0,0,1,1
2024,2,92,int,f,7,0,0,0,0,0
2024,2,93,int,f,14,0,0,0,0,0
2024,2,94,int,f,7,0,0,0,0,0
2024,2,95,int,f,6,0,0,0,0,1
2024,2,96,int,f,1,0,0,0,0,0
2024,2,97,int,f,4,0,1,0,0,0
2024,2,98,int,f,1,0,0,0,0,0
2024,2,99,int,f,0,0,0,0,0,0
2024,2,100,int,f,0,0,0,0,0,0
2025,2,0,ch,m,0,652,12,0,17,18
2025,2,1,ch,m,648,0,23,4,43,36
2025,2,2,ch,m,665,0,18,4,32,35
2025,2,3,ch,m,733,0,10,3,41,36
2025,2,4,ch,m,841,0,14,0,27,36
2025,2,5,ch,m,743,0,10,1,26,32
2025,2,6,ch,m,780,0,11,2,10,11
2025,2,7,ch,m,784,0,11,1,12,10
2025,2,8,ch,m,774,0,9,5,7,15
2025,2,9,ch,m,746,0,4,1,12,12
2025,2,10,ch,m,769,0,6,2,9,10
2025,2,11,ch,m,801,0,7,5,12,11
2025,2,12,ch,m,790,0,5,1,6,15
2025,2,13,ch,m,792,0,7,4,11,11
2025,2,14,ch,m,783,0,2,1,10,8
2025,2,15,ch,m,763,0,8,1,11,10
2025,2,16,ch,m,745,0,2,3,14,12
2025,2,17,ch,m,789,0,6,1,9,9
2025,2,18,ch,m,748,0,5,4,18,18
2025,2,19,ch,m,801,0,14,3,21,20
2025,2,20,ch,m,727,0,14,2,23,27
2025,2,21,ch,m,769,0,15,4,40,41
2025,2,22,ch,m,762,0,19,2,38,45
2025,2,23,ch,m,701,0,26,4,57,46
2025,2,24,ch,m,680,0,42,0,70,56
2025,2,25,ch,m,744,0,46,3,89,79
2025,2,26,ch,m,727,0,55,1,89,93
2025,2,27,ch,m,726,0,40,6,82,78
2025,2,28,ch,m,705,0,49,3,65,79
2025,2,29,ch,m,797,0,64,4,82,90
2025,2,30,ch,m,707,0,50,5,85,73
2025,2,31,ch,m,735,0,41,3,75,75
2025,2,32,ch,m,777,0,46,4,92,78
2025,2,33,ch,m,822,0,36,2,76,75
2025,2,34,ch,m,792,0,42,1,60,53
2025,2,35,ch,m,802,0,39,4,48,59
2025,2,36,ch,m,860,0,33,4,38,48
2025,2,37,ch,m,848,0,32,4,55,53
2025,2,38,ch,m,842,0,27,2,41,33
2025,2,39,ch,m,881,0,21,1,38,33
2025,2,40,ch,m,799,0,14,1,27,35
2025,2,41,ch,m,890,0,18,1,33,38
2025,2,42,ch,m,829,0,17,1,36,27
2025,2,43,ch,m,954,0,14,3,22,31
2025,2,44,ch,m,920,0,8,3,28,28
2025,2,45,ch,m,915,0,18,2,20,32
2025,2,46,ch,m,866,0,14,3,21,16
2025,2,47,ch,m,824,0,10,2,22,20
2025,2,48,ch,m,847,0,15,0,21,17
2025,2,49,ch,m,806,0,12,0,7,17
2025,2,50,ch,m,775,0,11,2,17,12
2025,2,51,ch,m,874,0,10,0,16,12
2025,2,52,ch,m,855,0,7,1,14,15
2025,2,53,ch,m,850,0,8,0,11,15
2025,2,54,ch,m,865,0,9,2,19,21
2025,2,55,ch,m,933,0,13,3,21,17
2025,2,56,ch,m,980,0,10,4,31,15
2025,2,57,ch,m,1020,0,10,3,15,16
2025,2,58,ch,m,1044,0,5,0,19,14
2025,2,59,ch,m,1078,0,11,1,19,23
2025,2,60,ch,m,1092,0,13,3,13,15
2025,2,61,ch,m,1038,0,7,4,16,28
2025,2,62,ch,m,1014,0,8,1,27,16
2025,2,63,ch,m,991,0,10,0,18,15
2025,2,64,ch,m,949,0,8,1,16,13
2025,2,65,ch,m,921,0,4,4,19,23
2025,2,66,ch,m,870,0,4,1,12,15
2025,2,67,ch,m,841,0,5,1,12,8
2025,2,68,ch,m,864,0,8,0,10,10
2025,2,69,ch,m,814,0,5,2,13,8
2025,2,70,ch,m,790,0,4,0,10,6
2025,2,71,ch,m,744,0,5,0,11,14
2025,2,72,ch,m,755,0,1,1,10,12
2025,2,73,ch,m,653,0,2,3,9,7
2025,2,74,ch,m,669,0,6,0,4,3
2025,2,75,ch,m,686,0,3,0,5,9
2025,2,76,ch,m,701,0,3,0,6,8
2025,2,77,ch,m,652,0,2,1,9,6
2025,2,78,ch,m,639,0,2,0,5,5
2025,2,79,ch,m,629,0,7,0,5,9
2025,2,80,ch,m,588,0,0,0,3,6
2025,2,81,ch,m,572,0,2,0,4,4
2025,2,82,ch,m,510,0,1,0,5,7
2025,2,83,ch,m,473,0,1,0,6,4
2025,2,84,ch,m,382,0,0,0,4,5
2025,2,85,ch,m,302,0,3,0,3,5
2025,2,86,ch,m,261,0,0,1,2,2
2025,2,87,ch,m,272,0,1,0,3,1
2025,2,88,ch,m,242,0,1,1,5,5
2025,2,89,ch,m,200,0,0,0,2,0
2025,2,90,ch,m,151,0,0,0,0,0
2025,2,91,ch,m,136,0,0,1,1,3
2025,2,92,ch,m,110,0,1,0,2,1
2025,2,93,ch,m,83,0,0,0,1,2
2025,2,94,ch,m,69,0,1,0,3,2
2025,2,95,ch,m,49,0,1,0,1,0
2025,2,96,ch,m,31,0,0,0,0,0
2025,2,97,ch,m,27,0,0,0,2,0
2025,2,98,ch,m,12,0,1,0,0,0
2025,2,99,ch,m,9,0,0,0,1,1
2025,2,100,ch,m,11,0,0,0,0,0
2025,2,0,ch,f,0,592,10,1,19,15
2025,2,1,ch,f,657,0,30,3,45,46
2025,2,2,ch,f,683,0,17,2,53,52
2025,2,3,ch,f,668,0,19,3,35,26
2025,2,4,ch,f,734,0,17,4,40,47
2025,2,5,ch,f,678,0,13,3,17,23
2025,2,6,ch,f,722,0,13,2,8,12
2025,2,7,ch,f,692,0,6,3,11,15
2025,2,8,ch,f,731,0,10,3,12,17
2025,2,9,ch,f,754,0,6,1,12,18
2025,2,10,ch,f,677,0,10,2,14,11
2025,2,11,ch,f,717,0,6,1,8,6
2025,2,12,ch,f,719,0,4,0,9,10
2025,2,13,ch,f,734,0,8,2,11,10
2025,2,14,ch,f,693,0,4,1,9,6
2025,2,15,ch,f,803,0,2,2,12,13
2025,2,16,ch,f,753,0,6,4,17,24
2025,2,17,ch,f,771,0,3,2,14,12
2025,2,18,ch,f,726,0,7,2,16,11
2025,2,19,ch,f,699,0,10,2,16,14
2025,2,20,ch,f,692,0,15,2,30,31
2025,2,21,ch,f,716,0,36,3,45,45
2025,2,22,ch,f,688,0,29,3,57,56
2025,2,23,ch,f,646,0,48,3,68,62
2025,2,24,ch,f,706,0,57,1,75,72
2025,2,25,ch,f,742,0,69,3,89,84
2025,2,26,ch,f,734,0,60,4,92,92
2025,2,27,ch,f,744,0,59,2,96,86
2025,2,28,ch,f,713,0,53,0,80,78
2025,2,29,ch,f,746,0,54,3,77,86
2025,2,30,ch,f,760,0,53,1,54,66
2025,2,31,ch,f,767,0,39,1,86,79
2025,2,32,ch,f,791,0,41,3,64,57
2025,2,33,ch,f,873,0,39,2,57,55
2025,2,34,ch,f,836,0,38,4,54,72
2025,2,35,ch,f,909,0,34,2,62,57
2025,2,36,ch,f,875,0,34,1,43,48
2025,2,37,ch,f,923,0,29,0,54,50
2025,2,38,ch,f,883,0,22,0,37,45
2025,2,39,ch,f,869,0,13,2,41,35
2025,2,40,ch,f,847,0,20,4,30,20
2025,2,41,ch,f,875,0,13,3,24,28
2025,2,42,ch,f,857,0,10,2,29,32
2025,2,43,ch,f,944,0,14,3,25,32
2025,2,44,ch,f,923,0,11,2,23,18
2025,2,45,ch,f,884,0,12,3,29,25
2025,2,46,ch,f,934,0,12,2,21,20
2025,2,47,ch,f,793,0,10,0,11,13
2025,2,48,ch,f,856,0,13,1,28,16
2025,2,49,ch,f,909,0,11,2,16,17
2025,2,50,ch,f,849,0,5,1,22,14
2025,2,51,ch,f,849,0,9,3,12,18
2025,2,52,ch,f,846,0,13,1,18,18
2025,2,53,ch,f,910,0,13,2,16,11
2025,2,54,ch,f,971,0,7,1,19,21
2025,2,55,ch,f,1026,0,5,2,35,22
2025,2,56,ch,f,954,0,9,0,15,13
2025,2,57,ch,f,1083,0,13,1,19,16
2025,2,58,ch,f,1057,0,6,0,21,19
2025,2,59,ch,f,1087,0,12,2,15,20
2025,2,60,ch,f,1061,0,13,1,22,19
2025,2,61,ch,f,1131,0,12,1,13,25
2025,2,62,ch,f,1096,0,7,2,25,23
2025,2,63,ch,f,1063,0,6,1,19,18
2025,2,64,ch,f,1033,0,14,0,22,29
2025,2,65,ch,f,940,0,9,0,21,16
2025,2,66,ch,f,990,0,12,0,16,16
2025,2,67,ch,f,943,0,7,0,12,14
2025,2,68,ch,f,871,0,7,1,10,15
2025,2,69,ch,f,888,0,4,1,7,14
2025,2,70,ch,f,890,0,4,1,21,14
2025,2,71,ch,f,828,0,5,0,9,8
2025,2,72,ch,f,838,0,2,2,8,11
2025,2,73,ch,f,803,0,3,0,9,7
2025,2,74,ch,f,768,0,3,0,2,15
2025,2,75,ch,f,769,0,4,0,9,7
2025,2,76,ch,f,768,0,2,0,8,8
2025,2,77,ch,f,734,0,4,1,9,12
2025,2,78,ch,f,774,0,2,0,4,12
2025,2,79,ch,f,680,0,1,0,11,7
2025,2,80,ch,f,696,0,4,1,4,7
2025,2,81,ch,f,639,0,0,1,4,4
2025,2,82,ch,f,679,0,0,1,6,3
2025,2,83,ch,f,579,0,0,0,11,9
2025,2,84,ch,f,509,0,7,1,4,8
2025,2,85,ch,f,406,0,0,1,6,8
2025,2,86,ch,f,381,0,2,1,7,5
2025,2,87,ch,f,358,0,1,0,2,7
2025,2,88,ch,f,342,0,0,0,4,4
2025,2,89,ch,f,307,0,1,0,5,4
2025,2,90,ch,f,238,0,2,0,6,3
2025,2,91,ch,f,250,0,2,0,4,5
2025,2,92,ch,f,190,0,1,0,4,3
2025,2,93,ch,f,187,0,2,1,2,3
2025,2,94,ch,f,137,0,0,0,1,3
2025,2,95,ch,f,89,0,0,0,2,0
2025,2,96,ch,f,72,0,0,0,0,1
2025,2,97,ch,f,49,0,0,0,1,1
2025,2,98,ch,f,42,0,0,0,0,0
2025,2,99,ch,f,31,0,0,0,1,1
2025,2,100,ch,f,38,0,1,1,0,0
2025,2,0,int,m,0,315,10,5,7,9
2025,2,1,int,m,321,0,6,13,21,22
2025,2,2,int,m,321,0,11,10,19,22
2025,2,3,int,m,391,0,7,13,12,17
2025,2,4,int,m,406,0,10,13,21,21
2025,2,5,int,m,408,0,4,14,18,11
2025,2,6,int,m,413,0,5,17,17,10
2025,2,7,int,m,404,0,3,11,5,14
2025,2,8,int,m,405,0,2,12,7,6
2025,2,9,int,m,431,0,5,9,18,17
2025,2,10,int,m,394,0,3,14,9,6
2025,2,11,int,m,380,0,2,9,9,7
2025,2,12,int,m,376,0,5,9,7,10
2025,2,13,int,m,393,0,2,10,15,13
2025,2,14,int,m,343,0,2,6,8,8
2025,2,15,int,m,359,0,2,11,9,6
2025,2,16,int,m,333,0,5,18,6,9
2025,2,17,int,m,382,0,3,32,24,28
2025,2,18,int,m,359,0,4,16,53,62
2025,2,19,int,m,370,0,7,23,50,59
2025,2,20,int,m,381,0,9,29,46,40
2025,2,21,int,m,351,0,13,25,27,31
2025,2,22,int,m,320,0,21,27,36,36
2025,2,23,int,m,352,0,23,39,45,39
2025,2,24,int,m,360,0,30,41,62,43
2025,2,25,int,m,428,0,44,51,68,55
2025,2,26,int,m,435,0,40,42,60,56
2025,2,27,int,m,504,0,43,48,66,73
2025,2,28,int,m,522,0,63,45,59,67
2025,2,29,int,m,589,0,42,39,71,56
2025,2,30,int,m,564,0,46,37,60,50
2025,2,31,int,m,591,0,55,45,64,68
2025,2,32,int,m,614,0,52,46,67,55
2025,2,33,int,m,641,0,40,30,66,43
2025,2,34,int,m,701,0,41,35,67,58
2025,2,35,int,m,738,0,54,35,67,49
2025,2,36,int,m,741,0,41,37,59,64
2025,2,37,int,m,726,0,27,30,60,58
2025,2,38,int,m,746,0,19,37,55,53
2025,2,39,int,m,713,0,25,29,53,46
2025,2,40,int,m,703,0,41,33,48,54
2025,2,41,int,m,745,0,27,27,37,36
2025,2,42,int,m,729,0,22,16,37,38
2025,2,43,int,m,730,0,19,28,28,40
2025,2,44,int,m,678,0,24,31,39,28
2025,2,45,int,m,680,0,18,23,43,33
2025,2,46,int,m,640,0,14,21,44,29
2025,2,47,int,m,644,0,20,19,43,33
2025,2,48,int,m,601,0,13,22,24,25
2025,2,49,int,m,592,0,25,22,28,23
2025,2,50,int,m,555,0,19,19,21,28
2025,2,51,int,m,556,0,13,22,26,24
2025,2,52,int,m,520,0,15,11,27,28
2025,2,53,int,m,528,0,14,14,17,22
2025,2,54,int,m,492,0,11,13,20,14
2025,2,55,int,m,492,0,13,11,14,17
2025,2,56,int,m,461,0,13,13,15,18
2025,2,57,int,m,501,0,5,8,18,17
2025,2,58,int,m,471,0,10,8,16,12
2025,2,59,int,m,417,0,3,9,8,12
2025,2,60,int,m,442,0,11,7,8,12
2025,2,61,int,m,403,0,7,3,5,9
2025,2,62,int,m,383,0,7,1,11,9
2025,2,63,int,m,323,0,5,2,10,7
2025,2,64,int,m,314,0,4,2,3,8
2025,2,65,int,m,296,0,1,1,4,8
2025,2,66,int,m,238,0,5,2,9,6
2025,2,67,int,m,229,0,0,1,4,1
2025,2,68,int,m,177,0,3,2,1,0
2025,2,69,int,m,205,0,0,1,4,2
2025,2,70,int,m,174,0,0,0,2,2
2025,2,71,int,m,186,0,1,0,2,3
2025,2,72,int,m,131,0,1,0,1,1
2025,2,73,int,m,136,0,1,0,2,4
2025,2,74,int,m,136,0,0,0,1,2
2025,2,75,int,m,150,0,0,0,1,1
2025,2,76,int,m,117,0,0,0,1,0
2025,2,77,int,m,135,0,1,0,1,4
2025,2,78,int,m,105,0,0,0,0,1
2025,2,79,int,m,89,0,1,0,2,0
2025,2,80,int,m,85,0,1,0,1,1
2025,2,81,int,m,93,0,1,0,0,1
2025,2,82,int,m,92,0,0,0,1,0
2025,2,83,int,m,74,0,0,0,1,1
2025,2,84,int,m,56,0,0,0,0,1
2025,2,85,int,m,78,0,0,0,1,1
2025,2,86,int,m,62,0,1,0,1,0
2025,2,87,int,m,51,0,0,0,1,1
2025,2,88,int,m,47,0,0,0,0,2
2025,2,89,int,m,35,0,0,0,0,0
2025,2,90,int,m,26,0,0,0,2,0
2025,2,91,int,m,15,0,0,0,0,0
2025,2,92,int,m,13,0,0,0,0,0
2025,2,93,int,m,7,0,0,0,0,0
2025,2,94,int,m,5,0,0,0,0,0
2025,2,95,int,m,2,0,0,0,0,0
2025,2,96,int,m,6,0,0,0,0,0
2025,2,97,int,m,1,0,0,0,0,0
2025,2,98,int,m,0,0,0,0,0,0
2025,2,99,int,m,0,0,0,0,0,0
2025,2,100,int,m,0,0,0,0,0,0
2025,2,0,int,f,0,265,3,4,6,4
2025,2,1,int,f,327,0,5,11,23,18
2025,2,2,int,f,307,0,7,15,23,22
2025,2,3,int,f,351,0,10,13,21,19
2025,2,4,int,f,382,0,7,15,13,16
2025,2,5,int,f,399,0,9,8,15,12
2025,2,6,int,f,392,0,0,6,9,15
2025,2,7,int,f,369,0,9,8,19,14
2025,2,8,int,f,374,0,3,17,16,12
2025,2,9,int,f,395,0,2,7,11,13
2025,2,10,int,f,346,0,3,10,13,7
2025,2,11,int,f,351,0,4,9,12,8
2025,2,12,int,f,358,0,2,10,11,12
2025,2,13,int,f,354,0,3,12,16,10
2025,2,14,int,f,333,0,2,7,10,11
2025,2,15,int,f,336,0,2,14,12,14
2025,2,16,int,f,313,0,1,10,15,16
2025,2,17,int,f,303,0,4,5,14,15
2025,2,18,int,f,303,0,5,6,16,12
2025,2,19,int,f,250,0,5,7,8,13
2025,2,20,int,f,302,0,8,22,16,10
2025,2,21,int,f,299,0,21,18,34,30
2025,2,22,int,f,261,0,24,29,31,23
2025,2,23,int,f,269,0,18,36,41,24
2025,2,24,int,f,323,0,35,35,37,34
2025,2,25,int,f,353,0,39,51,66,56
2025,2,26,int,f,393,0,33,49,36,38
2025,2,27,int,f,425,0,36,51,38,49
2025,2,28,int,f,453,0,45,50,43,43
2025,2,29,int,f,500,0,30,30,45,46
